Tag	GO Term	GO Name	GO Category	Adj. P-value	P-value	Nr Test	Nr Reference	Not Annot Test	Not Annot Ref
UNDER	GO:0051290	protein heterotetramerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051289	protein homotetramerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006672	ceramide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0036228	protein localization to nuclear inner membrane	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140898	CENP-A eviction from euchromatin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030466	silent mating-type cassette heterochromatin formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001578	microtubule bundle formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0180062	protein O-linked glycosylation via galactose	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010405	arabinogalactan protein metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006210	thymine catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019682	glyceraldehyde-3-phosphate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009240	isopentenyl diphosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0120029	proton export across plasma membrane	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031023	microtubule organizing center organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903343	positive regulation of meiotic DNA double-strand break formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0055046	microgametogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071514	genomic imprinting	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006346	DNA methylation-dependent constitutive heterochromatin formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009263	deoxyribonucleotide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009052	pentose-phosphate shunt, non-oxidative branch	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010431	seed maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061136	regulation of proteasomal protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009863	salicylic acid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006012	galactose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007584	response to nutrient	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009083	branched-chain amino acid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006337	nucleosome disassembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000958	mitochondrial mRNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000965	mitochondrial RNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042631	cellular response to water deprivation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010205	photoinhibition	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048729	tissue morphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048481	plant ovule development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010258	NADH dehydrogenase complex (plastoquinone) assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034587	piRNA processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903457	lactate catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032211	negative regulation of telomere maintenance via telomerase	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032366	intracellular sterol transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990918	double-strand break repair involved in meiotic recombination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007129	homologous chromosome pairing at meiosis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010090	trichome morphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0060962	regulation of ribosomal protein gene transcription by RNA polymerase II	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015798	myo-inositol transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080006	internode patterning	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042795	snRNA transcription by RNA polymerase II	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033358	UDP-L-arabinose biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045227	capsule polysaccharide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048449	floral organ formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0022414	reproductive process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090706	specification of plant organ position	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140352	export from cell	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010221	negative regulation of vernalization response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010220	positive regulation of vernalization response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051513	regulation of monopolar cell growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009945	radial axis specification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009942	longitudinal axis specification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048508	embryonic meristem development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140588	chromatin looping	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034087	establishment of mitotic sister chromatid cohesion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071169	establishment of protein localization to chromatin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990414	replication-born double-strand break repair via sister chromatid exchange	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009245	lipid A biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2001289	lipid X metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046786	viral replication complex formation and maintenance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002943	tRNA dihydrouridine synthesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042791	5S class rRNA transcription by RNA polymerase III	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006882	intracellular zinc ion homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006829	zinc ion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901096	regulation of autophagosome maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048831	regulation of shoot system development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0055062	phosphate ion homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016070	RNA metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043488	regulation of mRNA stability	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046949	fatty-acyl-CoA biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010269	response to selenium ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051170	import into nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034086	maintenance of sister chromatid cohesion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042138	meiotic DNA double-strand break formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071215	cellular response to abscisic acid stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070370	cellular heat acclimation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010028	xanthophyll cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001680	tRNA 3'-terminal CCA addition	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071585	detoxification of cadmium ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070150	mitochondrial glycyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051228	mitotic spindle disassembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030970	retrograde protein transport, ER to cytosol	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097352	autophagosome maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006085	acetyl-CoA biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016031	tRNA import into mitochondrion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006225	UDP biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097036	regulation of plasma membrane sterol distribution	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1904963	regulation of phytol biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010866	regulation of triglyceride biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0052575	carbohydrate localization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0170062	nutrient storage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009955	adaxial/abaxial pattern specification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006563	L-serine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009836	fruit ripening, climacteric	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000338	protein deneddylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034355	NAD+ biosynthetic process via the salvage pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0060195	negative regulation of antisense RNA transcription	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035600	tRNA methylthiolation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990145	maintenance of translational fidelity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000390	spliceosomal complex disassembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0110102	ribulose bisphosphate carboxylase complex assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035627	ceramide transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010558	negative regulation of macromolecule biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045047	protein targeting to ER	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006751	glutathione catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990547	mitochondrial phosphate ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009688	abscisic acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016123	xanthophyll biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010196	nonphotochemical quenching	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010262	somatic embryogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045089	positive regulation of innate immune response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048461	flower structural organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043478	pigment accumulation in response to UV light	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043480	pigment accumulation in tissues	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009958	positive gravitropism	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090627	plant epidermal cell differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901957	regulation of cutin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071454	cellular response to anoxia	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0110095	cellular detoxification of aldehyde	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009446	putrescine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009786	regulation of asymmetric cell division	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0110104	mRNA alternative polyadenylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009647	skotomorphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1905039	carboxylic acid transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051783	regulation of nuclear division	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000243	positive regulation of reproductive process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009852	auxin catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006044	N-acetylglucosamine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051598	meiotic recombination checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006102	isocitrate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090549	response to carbon starvation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006097	glyoxylate cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006362	transcription elongation by RNA polymerase I	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007062	sister chromatid cohesion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006446	regulation of translational initiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031570	DNA integrity checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015791	polyol transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006597	spermine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046740	transport of virus in host, cell to cell	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009556	microsporogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035825	homologous recombination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006168	adenine salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044209	AMP salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061013	regulation of mRNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030833	regulation of actin filament polymerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043504	mitochondrial DNA repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902903	regulation of supramolecular fiber organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0017183	protein histidyl modification to diphthamide	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006739	NADP+ metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097272	ammonium homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030041	actin filament polymerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044396	actin cortical patch organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033491	coniferin metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006253	dCTP catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042262	DNA protection	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006567	L-threonine catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006545	glycine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010183	pollen tube guidance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006673	inositol phosphoceramide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009657	plastid organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0110052	toxic metabolite repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006169	adenosine salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009803	cinnamic acid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0120255	olefinic compound biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071034	CUT catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048571	long-day photoperiodism	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903352	L-ornithine transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051410	detoxification of nitrogen compound	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0106005	RNA 5'-cap (guanine-N7)-methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006370	7-methylguanosine mRNA capping	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006839	mitochondrial transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044778	meiotic DNA integrity checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044375	regulation of peroxisome size	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032774	RNA biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010215	cellulose microfibril organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0052324	plant-type cell wall cellulose biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033214	siderophore-iron import into cell	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010446	response to alkaline pH	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030261	chromosome condensation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045943	positive regulation of transcription by RNA polymerase I	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019755	one-carbon compound transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071705	nitrogen compound transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015712	hexose phosphate transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070179	D-serine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016139	glycoside catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006004	fucose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015918	sterol transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071494	cellular response to UV-C	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015698	inorganic anion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006801	superoxide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071450	cellular response to oxygen radical	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000303	response to superoxide	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090332	stomatal closure	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016095	polyprenol catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090696	post-embryonic plant organ development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032958	inositol phosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016119	carotene metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009864	induced systemic resistance, jasmonic acid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071230	cellular response to amino acid stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007267	cell-cell signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006816	calcium ion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071932	replication fork reversal	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033567	DNA replication, Okazaki fragment processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0005996	monosaccharide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006566	L-threonine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010344	seed oilbody biogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043953	protein transport by the Tat complex	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0065002	intracellular protein transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010351	lithium ion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1905613	regulation of developmental vegetative growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0017121	plasma membrane phospholipid scrambling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015846	polyamine transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070988	demethylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006297	nucleotide-excision repair, DNA gap filling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001510	RNA methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033332	ent-kaurene biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006835	dicarboxylic acid transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006715	farnesol biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903448	geraniol biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071395	cellular response to jasmonic acid stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019276	UDP-N-acetylgalactosamine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006047	UDP-N-acetylglucosamine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046349	amino sugar biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009226	nucleotide-sugar biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051239	regulation of multicellular organismal process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043335	protein unfolding	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902418	(+)-abscisic acid D-glucopyranosyl ester transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006308	DNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044419	biological process involved in interspecies interaction between organisms	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043207	response to external biotic stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019058	viral life cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006546	glycine catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006661	phosphatidylinositol biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070682	proteasome regulatory particle assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0062211	root regeneration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046486	glycerolipid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097551	mitochondrial double-strand break repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000380	alternative mRNA splicing, via spliceosome	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080187	floral organ senescence	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042407	cristae formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019632	shikimate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019433	triglyceride catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019750	chloroplast localization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046167	glycerol-3-phosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006641	triglyceride metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019405	alditol catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097548	seed abscission	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0060860	regulation of floral organ abscission	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010067	procambium histogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031125	rRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030202	heparin proteoglycan metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902358	sulfate transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000301	retrograde transport, vesicle recycling within Golgi	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010449	root meristem growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010100	negative regulation of photomorphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070647	protein modification by small protein conjugation or removal	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071763	nuclear membrane organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071226	cellular response to molecule of fungal origin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033356	UDP-L-arabinose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006729	tetrahydrobiopterin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046656	folic acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001763	morphogenesis of a branching structure	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010966	regulation of phosphate transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002376	immune system process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009662	etioplast organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071528	tRNA re-export from nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009717	isoflavonoid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010478	chlororespiration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0120127	response to zinc ion starvation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002938	tRNA guanine ribose methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900424	regulation of defense response to bacterium	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006152	purine nucleoside catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006581	acetylcholine catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000492	box C/D snoRNP assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006105	succinate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006104	succinyl-CoA metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009768	photosynthesis, light harvesting in photosystem I	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033014	tetrapyrrole biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0036258	multivesicular body assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070676	intralumenal vesicle formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070814	hydrogen sulfide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0036066	protein O-linked glycosylation via fucose	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045815	transcription initiation-coupled chromatin remodeling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000350	generation of catalytic spliceosome for second transesterification step	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045165	cell fate commitment	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032544	plastid translation	BP_ARGOT	1	1	0	0	1	14
